event,barcode,charge,pt,d0
5254,10001,-1,9436.87,80.8232
5255,10001,1,7394.6,-35.3463
5256,10001,-1,15151.1,-41.2278
5257,10001,1,16418.2,35.3052
5258,10001,1,7786.14,11.1932
5259,10001,1,9600.73,40.1997
5260,10001,1,8304.69,-15.3714
5261,10001,1,16400.2,72.7806
5262,10001,-1,6295.11,-49.924
5263,10001,-1,5065.27,-62.6363
5264,10001,1,6289.97,-9.79521
5265,10001,-1,8948.47,75.7469
5266,10001,-1,29623,72.9267
5267,10001,-1,7015.45,12.0457
5268,10001,1,8415.13,-4.15622
5269,10001,1,34540.5,-72.4561
5270,10001,-1,24294.9,-15.604
5271,10001,1,26341.5,-15.3826
5272,10001,-1,5364.94,-81.3541
5273,10001,1,64641.5,-97.9114
5274,10001,-1,8684.34,15.1892
5275,10001,1,11840.6,13.65
5276,10001,-1,16278,60.572
5277,10001,-1,12198.9,65.201
5278,10001,-1,10333.1,92.4576
5279,10001,-1,7567.96,17.2399
5280,10001,1,12537.8,-9.77276
5281,10001,-1,14183.8,-68.3721
5282,10001,1,8255.24,-58.8752
5283,10001,1,13872.3,95.5795
5284,10001,-1,8971.34,-22.2119
5285,10001,-1,44117.4,43.4773
5286,10001,-1,6666.15,69.4625
5287,10001,1,10550.3,-95.0837
5288,10001,-1,5972.99,88.5818
5289,10001,1,5158.79,-33.6982
5290,10001,-1,26461.8,91.6573
5291,10001,1,57023,20.6266
5292,10001,1,17260.9,39.9134
5293,10001,-1,9547.58,-40.7151
5294,10001,1,7006.88,-32.2633
5295,10001,1,5157.74,48.7383
5296,10001,1,35620.7,-60.1209
5297,10001,1,8316.44,50.1176
5298,10001,-1,7110.9,-54.6661
5299,10001,1,5371.03,-36.5592
5300,10001,-1,10098.7,20.5548
5301,10001,-1,7302.9,-48.4198
5302,10001,-1,5323.06,44.7694
5303,10001,1,13772.8,-62.1229
5304,10001,-1,20079.8,49.5892
5305,10001,1,8654.39,-94.5371
5306,10001,-1,19249.3,0.330729
5307,10001,1,5105.43,-17.4402
5308,10001,-1,9843.19,-63.7744
5309,10001,1,6258.11,-70.7521
5310,10001,-1,5087.42,-44.5484
5311,10001,1,5923.73,-81.6748
5312,10001,-1,107709,49.6162
5313,10001,-1,25368,73.9803
5314,10001,1,8872.77,-68.9004
5315,10001,-1,14753.7,-95.3273
5316,10001,1,389909,-17.0547
5317,10001,1,5118.31,-81.2658
5318,10001,-1,5747.09,-27.1832
5319,10001,1,8311.23,72.7965
5320,10001,1,10370.3,92.1824
5321,10001,-1,5419.22,22.91
5322,10001,-1,5366.12,-74.9635
5323,10001,-1,31871.4,-99.5504
5324,10001,1,9053.17,-38.5678
5325,10001,1,8143.47,-35.8993
5326,10001,1,11708.5,86.6213
5327,10001,-1,12362.6,60.0901
5328,10001,-1,9426.1,-43.9185
5329,10001,-1,31206.2,87.9158
5330,10001,-1,8665.49,-8.37752
5331,10001,1,5433.6,-9.10339
5332,10001,1,6829.58,82.8704
5333,10001,-1,5117.1,-55.0949
5334,10001,1,7686.13,-54.9951
5335,10001,-1,31847.1,83.8974
5336,10001,1,7048.53,72.8796
5337,10001,1,10788.7,-9.61746
5338,10001,-1,8030.14,-98.0703
5339,10001,1,29859.9,-95.4201
5340,10001,1,6907.35,-16.4325
5341,10001,-1,9970.59,21.5592
5342,10001,-1,20482.2,-15.1116
5343,10001,1,5893.83,25.946
5344,10001,1,21022.9,95.2398
5345,10001,-1,5303.82,-21.1539
5346,10001,1,31145.9,76.7158
5347,10001,-1,25095.5,53.2458
5348,10001,-1,11796.4,10.3434
5349,10001,1,101571,-35.5836
5350,10001,-1,22719.4,-92.5276
5351,10001,-1,5875.72,14.9491
5352,10001,-1,9521.46,-62.6735
5353,10001,1,10677.5,43.9883
5354,10001,-1,80036.9,-93.4839
5355,10001,-1,7006.78,-55.6892
5356,10001,1,6682.36,63.583
5357,10001,1,6268.2,-59.2667
5358,10001,1,8734.55,-27.2796
5359,10001,1,13642.3,26.2013
5360,10001,-1,138787,-43.8437
5361,10001,1,10071.9,71.5578
5362,10001,1,7291.96,-56.2314
5363,10001,1,5142.1,19.2648
5364,10001,-1,5579.93,-15.3441
5365,10001,-1,6984.21,51.4384
5366,10001,1,88811.5,-16.1231
5367,10001,-1,6241.75,92.7552
5368,10001,1,11622.1,-6.41848
5369,10001,1,5146.04,-24.5366
5370,10001,-1,5852.71,60.0771
5371,10001,-1,10754.2,67.3579
5372,10001,-1,5234.4,-16.1451
5373,10001,-1,6471.58,-31.7689
5374,10001,-1,25327.2,49.4737
5375,10001,1,6399.83,-72.0099
5376,10001,1,15971.1,97.8705
5377,10001,-1,7735.29,-79.2099
5378,10001,-1,9767.77,49.0899
5379,10001,1,7246.01,-75.8887
5380,10001,1,11016.1,-57.1902
5381,10001,1,52266.6,43.7331
5382,10001,1,41710.8,-56.8202
5383,10001,1,9492.54,-51.8022
5384,10001,1,15698.3,-65.1676
5385,10001,1,152786,45.8337
5386,10001,-1,5451.69,-63.4665
5387,10001,-1,16396.9,-29.638
5388,10001,1,6808.9,31.8365
5389,10001,-1,8576.68,-89.9623
5390,10001,-1,13901.8,-50.6747
5391,10001,-1,25218.8,30.4506
5392,10001,-1,5837.97,93.6387
5393,10001,1,97323,-54.7436
5394,10001,1,13309.7,-13.5705
5395,10001,1,7081.77,42.4801
5396,10001,-1,28576.2,-17.3005
5397,10001,-1,7787.97,68.175
5398,10001,1,13307,93.6241
5399,10001,1,6461.38,81.006
5400,10001,-1,10435.6,36.4266
5401,10001,1,22408.9,75.9306
5402,10001,1,9565.39,-2.66393
5403,10001,-1,5639.26,-61.5987
5404,10001,-1,46789.1,-88.6839
5405,10001,1,5887.35,-54.6628
5406,10001,1,5745.18,5.95444
5407,10001,1,5748.73,60.379
5408,10001,-1,6010.28,-18.79
5409,10001,-1,50698.1,20.1998
5410,10001,1,6202.33,38.5852
5411,10001,1,120461,28.1109
5412,10001,1,9183.15,97.8334
5413,10001,1,5454.89,-18.7102
5414,10001,1,106427,77.7714
5415,10001,1,11417.6,49.8521
5416,10001,-1,6364.43,-25.0727
5417,10001,1,18108,2.95996
5418,10001,-1,6282.69,40.9771
5419,10001,-1,6967.33,-98.2969
5420,10001,-1,75544.2,89.0062
5421,10001,-1,13116.5,-76.114
5422,10001,-1,331649,-95.1351
5423,10001,1,52619.8,-10.0555
5424,10001,1,18505.6,9.17136
5425,10001,1,11721,26.9676
5426,10001,-1,11964.2,22.3541
5427,10001,1,9200.62,-84.4826
5428,10001,1,7830,-50.915
5429,10001,1,6828.68,20.2578
5430,10001,-1,6956.43,-67.9458
5431,10001,1,6923.26,38.8651
5432,10001,-1,5962.92,29.8747
5433,10001,-1,11215.1,-86.5836
5434,10001,1,9136.28,37.7616
5435,10001,-1,9393.41,-88.9805
5436,10001,-1,8941.88,60.09
5437,10001,1,6278.95,51.6071
5438,10001,1,6647.37,99.9131
5439,10001,-1,35005.9,69.2285
5440,10001,-1,5400.62,68.7032
5441,10001,-1,314505,-17.4218
5442,10001,-1,12784.1,86.9729
5443,10001,-1,13123.3,-7.72779
5444,10001,-1,14918.1,-83.0797
5445,10001,1,17170.8,-88.4655
5446,10001,-1,7418.93,59.2032
5447,10001,-1,11781.5,67.7731
5448,10001,1,20877.5,30.5037
5449,10001,1,8780.17,31.793
5450,10001,1,7474.61,67.1445
5451,10001,1,5255.06,-15.7768
5452,10001,1,5848.91,-22.8678
5453,10001,-1,5593.58,-13.0381
5454,10001,-1,7043.3,-49.7614
5455,10001,1,9670.86,45.1573
5456,10001,1,6333.57,29.0614
5457,10001,-1,11004.6,63.3405
5458,10001,1,19043.5,25.5159
5459,10001,-1,6550.57,59.5923
5460,10001,-1,5518.54,-44.6805
5461,10001,1,14352.5,41.7868
5462,10001,-1,6772.32,-15.6133
5463,10001,-1,6042.06,-47.7213
5464,10001,-1,9094.33,71.776
5465,10001,1,18117.2,-46.8495
5466,10001,-1,142943,-50.4619
5467,10001,1,22033.3,-74.6066
5468,10001,-1,12038,-70.9347
5469,10001,-1,230838,-63.642
5470,10001,-1,22278.2,-51.9848
5471,10001,1,5243.78,12.9834
5472,10001,1,11777.7,43.1535
5473,10001,-1,11065.5,31.5483
5474,10001,-1,16336,-66.1578
5475,10001,1,6302.81,80.4828
5476,10001,1,5061.97,-18.1137
5477,10001,-1,11516.7,-90.1307
5478,10001,-1,14213.4,-6.10954
5479,10001,1,12622.3,-62.6411
5480,10001,-1,17801.1,-96.0609
5481,10001,-1,6900.41,6.48318
5482,10001,1,27376.5,37.4243
5483,10001,-1,8098.19,-3.86547
5484,10001,1,33328.1,-51.1659
5485,10001,-1,6710.2,84.0688
5486,10001,1,7416.74,-6.19474
5487,10001,1,6562.91,97.7313
5488,10001,-1,9895.95,-52.4676
5489,10001,1,59414.7,43.345
5490,10001,1,14131.8,40.5519
5491,10001,-1,6462.33,-70.0257
5492,10001,-1,6102.76,-95.5047
5493,10001,-1,7185.82,-6.80746
5494,10001,-1,13763.4,-6.8496
5495,10001,1,9387.26,57.9979
5496,10001,1,48604.3,-81.2165
5497,10001,1,7026.07,18.3782
5498,10001,1,7369.14,-19.3149
5499,10001,-1,18443.3,72.9671
5500,10001,1,7920.04,20.3893
5501,10001,1,193767,-21.1316
5502,10001,-1,5420.53,-84.9707
5503,10001,-1,5105.65,-43.384
5504,10001,-1,16784,71.828
5505,10001,1,7807.74,-0.585726
5506,10001,1,10084.3,52.0474
5507,10001,-1,20387.5,-42.3202
5508,10001,-1,8642.58,-29.4328
5509,10001,-1,16594.5,-73.9809
5510,10001,1,7510.72,-94.2886
5511,10001,1,10254.7,-53.3737
5512,10001,1,12234.3,5.15226
5513,10001,-1,75186.8,68.1532
5514,10001,1,13973.7,68.8655
5515,10001,1,87958.4,-44.0665
5516,10001,-1,8845.47,-19.6027
5517,10001,1,8698.48,-16.6714
5518,10001,1,8795.77,2.3275
5519,10001,-1,146660,-35.6032
5520,10001,1,11167.8,59.9115
5521,10001,1,7346.55,-6.39301
5522,10001,-1,21659.1,11.1293
5523,10001,1,5747.94,-36.9513
5524,10001,1,66577.1,-15.9179
5525,10001,-1,10184.6,-77.293
5526,10001,1,5893.17,-9.48541
5527,10001,1,16374.6,98.8962
5528,10001,1,8203.95,10.5116
5529,10001,-1,5301.81,-39.0033
5530,10001,1,6442.36,-13.1282
5531,10001,1,7046.06,90.8823
5532,10001,-1,5129.62,-13.4049
5533,10001,1,5997.64,68.5827
5534,10001,1,5740.84,-63.2618
5535,10001,1,31612.5,-13.7113
5536,10001,1,13186.1,28.744
5537,10001,-1,14865.8,-64.0229
5538,10001,-1,9359.25,-16.6233
5539,10001,-1,5518.98,68.5801
5540,10001,1,6242.78,46.6374
5541,10001,-1,6784.16,8.04471
5542,10001,1,21613.2,7.85369
5543,10001,1,9512.17,96.477
5544,10001,1,6395.53,-42.6972
5545,10001,1,32076.6,19.2812
5546,10001,1,7636.29,91.4911
5547,10001,-1,28772.1,62.2408
5548,10001,-1,15612.1,41.5434
5549,10001,1,6723.98,-41.9824
5550,10001,-1,6285.43,-37.6399
5551,10001,1,16811.3,-52.0501
5552,10001,-1,26941,-53.2061
5553,10001,-1,9752.42,37.4918
5554,10001,-1,23801.4,72.3727
5555,10001,1,28198.7,-57.8708
5556,10001,1,30330.3,95.5214
5557,10001,1,9790.55,-18.5261
5558,10001,1,36207,-87.2434
5559,10001,1,9655.67,-71.8843
5560,10001,-1,17525.2,-57.1375
5561,10001,1,17206.5,28.1415
5562,10001,1,11803,-39.8479
5563,10001,1,11082.7,19.3125
5564,10001,-1,12270.9,-66.1217
5565,10001,1,306943,64.3989
5566,10001,1,6272.91,3.05334
5567,10001,1,20948.9,92.6443
5568,10001,-1,8028.47,65.1707
5569,10001,-1,5543.35,20.1071
5570,10001,1,83026.8,-18.0877
5571,10001,-1,7150.77,-86.1076
5572,10001,-1,5401.83,-59.8829
5573,10001,-1,8733.89,14.767
5574,10001,1,15710.1,-78.633
5575,10001,-1,8723.25,-74.3354
5576,10001,-1,7669.56,72.3306
5577,10001,-1,8778.23,-15.2543
5578,10001,-1,6015.33,28.562
5579,10001,1,10022.9,-36.7165
5580,10001,1,5800.78,4.19066
5581,10001,1,33285.1,-81.9609
5582,10001,1,7329.67,71.5344
5583,10001,1,7346.16,22.6691
5584,10001,1,44491.6,76.5813
5585,10001,-1,6423.5,45.4462
5586,10001,-1,15146.8,-91.6547
5587,10001,-1,14495.9,-0.0378346
5588,10001,1,17068.9,89.0641
5589,10001,1,41732.7,-21.4231
5590,10001,-1,51674.3,25.6807
5591,10001,1,6981.17,-28.5197
5592,10001,-1,7233.12,-15.0915
5593,10001,1,20089.9,86.4373
5594,10001,-1,18793.5,-20.661
5595,10001,1,8303.2,60.3337
5596,10001,-1,6381.49,21.4777
5597,10001,1,22527.4,16.3656
5598,10001,-1,158476,96.8282
5599,10001,1,13320.3,-74.4394
5600,10001,-1,6475.36,69.133
5601,10001,-1,7814.05,84.4253
5602,10001,-1,25876.5,45.8565
5603,10001,-1,52382.9,89.5232
5604,10001,1,5194.37,40.8409
5605,10001,1,12584.1,11.4746
5606,10001,-1,7813.95,64.1745
5607,10001,1,5103.45,-1.65051
5608,10001,-1,16976.6,-19.8256
5609,10001,-1,5610.57,36.3943
5610,10001,-1,9424.9,-4.07507
5611,10001,1,7286.14,-31.8875
5612,10001,-1,18217.9,48.5618
5613,10001,-1,9808.33,-11.9155
5614,10001,-1,10607.2,-32.5796
5615,10001,-1,5575.35,-85.8472
5616,10001,-1,6345.03,-29.4531
5617,10001,-1,6347.96,8.8932
5618,10001,-1,8203.52,-62.6623
5619,10001,-1,16135.7,-23.0234
5620,10001,-1,51966.5,46.119
5621,10001,1,7327.43,-55.914
5622,10001,-1,40345.9,61.0623
5623,10001,-1,133126,21.5752
5624,10001,1,40718.9,-30.0494
5625,10001,-1,5529.69,-80.8805
5626,10001,-1,16090.7,-47.6057
5627,10001,-1,7077.01,34.057
5628,10001,1,7744.85,56.1549
5629,10001,-1,31645,-33.6215
5630,10001,1,14201.7,-39.5121
5631,10001,1,21915.4,70.287
5632,10001,1,9297.89,-98.8196
5633,10001,-1,5289.8,-66.8516
5634,10001,1,51639.1,29.3794
5635,10001,1,5593.25,-78.2142
5636,10001,1,13665.7,-38.1854
5637,10001,1,5015.67,-51.1004
5638,10001,-1,24946.3,-31.9543
5639,10001,-1,9067.51,-42.0167
5640,10001,-1,6668.45,-80.2205
5641,10001,-1,214476,44.056
5642,10001,-1,10790.2,-73.8964
5643,10001,-1,7728.05,50.2815
5644,10001,1,11353.5,2.40198
5645,10001,1,5131.89,-17.2415
5646,10001,-1,31464,-68.7963
5647,10001,1,8011.71,-44.8102
5648,10001,-1,11792,-58.0972
5649,10001,-1,29730.4,-18.7621
5650,10001,1,5287.63,-89.884
5651,10001,-1,12204.9,76.0529
5652,10001,-1,55790.6,19.1763
5653,10001,-1,12668.6,31.5083
5654,10001,-1,12096.7,33.472
5655,10001,-1,7791.71,-80.799
5656,10001,-1,6099.93,-65.9527
5657,10001,-1,10989.6,-4.7661
5658,10001,-1,8297.01,77.7092
5659,10001,1,6083.25,52.756
5660,10001,-1,51068.5,-68.2437
5661,10001,1,5782.6,43.1208
5662,10001,1,8664.24,26.1703
5663,10001,-1,26323.1,-59.764
5664,10001,-1,6209.55,23.2357
5665,10001,1,5353.23,97.7753
5666,10001,1,35740.9,-53.1708
5667,10001,-1,6215.91,-16.3187
5668,10001,1,5626.59,-51.5507
5669,10001,-1,23018.1,50.6503
5670,10001,-1,31549.7,-34.0944
5671,10001,1,15379.8,69.5531
5672,10001,-1,57357.3,42.3932
5673,10001,-1,14657.5,-59.7308
5674,10001,-1,5787.92,68.43
5675,10001,-1,7656.69,59.5585
5676,10001,1,5809.98,77.1709
5677,10001,-1,5319.84,37.5081
5678,10001,-1,58673.3,20.7297
5679,10001,1,7070.73,88.8844
5680,10001,1,5263.44,52.0331
5681,10001,1,15231.3,-63.6601
5682,10001,-1,17825.7,32.7051
5683,10001,-1,6275.79,57.471
5684,10001,-1,5345.21,-19.9384
5685,10001,1,23995.2,-3.63627
5686,10001,1,9417.87,-48.4398
5687,10001,-1,37098.5,0.765644
5688,10001,1,6098.01,62.1194
5689,10001,1,28969.3,49.8493
5690,10001,-1,8641.76,-50.2994
5691,10001,1,5399.65,-76.0817
5692,10001,1,137027,12.009
5693,10001,-1,5999.97,-97.8356
5694,10001,-1,11701.5,78.3153
5695,10001,1,8194.45,-61.4047
5696,10001,1,5969.02,50.549
5697,10001,-1,45514.8,69.9904
5698,10001,1,18756.7,-22.1959
5699,10001,-1,5254.33,-27.9177
5700,10001,1,7227.71,-24.8327
5701,10001,-1,12100.9,55.303
5702,10001,1,6343.3,6.86635
5703,10001,-1,12157.2,33.2389
5704,10001,1,5086.24,31.2492
5705,10001,1,6535.14,31.5837
5706,10001,1,15962.2,-24.9196
5707,10001,-1,6502.32,-21.5332
5708,10001,1,56321.5,-67.7554
5709,10001,-1,8229.14,-16.9978
5710,10001,1,5973.71,-23.3177
5711,10001,1,7950.47,-63.516
5712,10001,-1,28799,-74.76
5713,10001,1,125506,87.0069
5714,10001,-1,9706.12,76.8324
5715,10001,1,11363.3,-79.5091
5716,10001,-1,18751.2,-76.5807
5717,10001,-1,349146,45.103
5718,10001,1,5416.49,54.8476
5719,10001,1,28261.5,83.9083
5720,10001,1,10519.5,-64.4073
5721,10001,1,78233.8,-69.7679
5722,10001,-1,269707,-65.0592
5723,10001,-1,9669.48,56.8024
5724,10001,1,5986,73.1009
5725,10001,1,7606.45,-48.1998
5726,10001,-1,6852.9,33.5801
5727,10001,1,7745.14,-74.427
5728,10001,-1,8391.61,1.83758
5729,10001,-1,7452.27,-68.6464
5730,10001,1,12592.3,24.5457
5731,10001,1,300069,57.0576
5732,10001,1,8740.11,17.7648
5733,10001,-1,13540.7,-8.56823
5734,10001,1,19508.4,67.8165
5735,10001,1,11774.2,-39.2299
5736,10001,-1,5067.83,57.0433
5737,10001,-1,6057.41,94.7676
5738,10001,-1,5109.88,-80.7387
5739,10001,-1,9376.54,-19.8773
5740,10001,1,8850.24,89.4508
5741,10001,1,6773.67,65.4735
5742,10001,1,7443.21,58.5319
5743,10001,1,9059.82,-59.1015
5744,10001,-1,7256.03,71.8723
5745,10001,-1,8057.1,-41.1071
5746,10001,1,7922.95,62.9383
5747,10001,1,11318.1,-48.72
5748,10001,-1,8817.89,-65.0175
5749,10001,1,42514.1,40.3647
5750,10001,-1,5314.36,-23.846
5751,10001,1,8679.48,53.7807
5752,10001,1,13578.6,-3.05629
5753,10001,1,57267,-27.2547
5754,10001,-1,217952,15.1707
5755,10001,-1,5276.71,-98.5878
5756,10001,-1,5085.86,55.1157
5757,10001,1,12178.5,-36.2831
5758,10001,1,137252,39.2783
5759,10001,1,7195.31,-50.0999
5760,10001,1,13209.4,57.9496
5761,10001,-1,5685.95,-61.9315
5762,10001,1,5540.03,25.0825
5763,10001,1,544053,-7.87945
5764,10001,1,5361.87,-97.9584
5765,10001,-1,17304.5,-75.2853
5766,10001,-1,7670.69,-99.5789
5767,10001,-1,9874.87,50.9469
5768,10001,1,8655.96,43.6875
5769,10001,-1,117671,61.3981
5770,10001,-1,5214.59,-91.7084
5771,10001,1,14642.6,10.4589
5772,10001,-1,17335.5,34.8634
5773,10001,-1,9876.73,-80.559
5774,10001,1,337099,25.6559
5775,10001,-1,62748.9,-56.348
5776,10001,1,6146.12,23.7964
5777,10001,-1,6053.65,-75.6382
5778,10001,1,6944.07,-76.5934
5779,10001,-1,9218.11,3.76029
5780,10001,1,5298.46,-37.638
5781,10001,1,38425.2,-43.3031
5782,10001,1,5597.13,-27.7737
5783,10001,-1,19428.2,12.0329
5784,10001,1,6366.76,14.8672
5785,10001,-1,6946.76,-69.8988
5786,10001,1,28131.3,72.787
5787,10001,1,7852.22,98.0259
5788,10001,-1,13639,-36.5469
5789,10001,-1,6517.15,-70.9141
5790,10001,-1,10389.9,-81.6274
5791,10001,-1,8204.68,-49.1611
5792,10001,-1,63059.5,68.5573
5793,10001,-1,13583.5,-3.27747
5794,10001,1,16697.9,-4.91631
5795,10001,-1,7879.61,70.9691
5796,10001,-1,12020.3,36.7702
5797,10001,1,8827.31,-58.1566
5798,10001,-1,73632.6,83.5183
5799,10001,1,5999.43,-6.23329
5800,10001,-1,5074.27,-11.5865
5801,10001,-1,60238.3,-8.43178
5802,10001,-1,43732,-94.2622
5803,10001,1,6957.46,62.1868
5804,10001,1,5027.1,-79.9138
5805,10001,-1,22165.4,69.4232
5806,10001,-1,7609.26,87.147
5807,10001,1,219425,-76.8045
5808,10001,-1,8845.75,-64.5962
5809,10001,1,8328.36,88.6449
5810,10001,-1,20648.3,-11.7773
5811,10001,1,8168.88,3.67738
5812,10001,-1,8794.48,-42.524
5813,10001,1,15778.2,-23.6147
5814,10001,-1,10467.2,-17.0436
5815,10001,-1,8614.71,-81.6655
5816,10001,1,19573.5,-29.0262
5817,10001,1,132336,-82.9281
5818,10001,-1,8244.43,42.7071
5819,10001,1,24785.7,51.8529
5820,10001,-1,7424.08,-67.1319
5821,10001,-1,9486.86,77.7244
5822,10001,-1,10167.5,61.5035
5823,10001,-1,5046.85,-48.3494
5824,10001,-1,36284.3,-60.7136
5825,10001,1,7707.21,44.1079
5826,10001,1,9926.46,5.4449
5827,10001,1,31030.6,42.7941
5828,10001,-1,5089.66,-48.4443
5829,10001,1,17732.9,23.0016
5830,10001,1,7831.39,-50.7747
5831,10001,-1,12564.5,-31.1088
5832,10001,-1,53913.5,-84.3583
5833,10001,1,125690,14.8202
5834,10001,1,11199.2,88.79
5835,10001,1,9414.49,32.4754
5836,10001,1,8189.79,10.6034
5837,10001,-1,8619.46,-33.8302
5838,10001,1,7572.75,82.4447
5839,10001,1,8099.67,-4.29449
5840,10001,-1,181303,-46.1244
5841,10001,1,38612.5,-13.251
5842,10001,-1,6527.79,20.7518
5843,10001,-1,9195.07,-84.2354
5844,10001,1,11779.9,-17.9507
5845,10001,1,7959.82,23.9365
5846,10001,-1,7007.22,76.906
5847,10001,-1,10993.4,-85.8584
5848,10001,1,6543.63,-95.9844
5849,10001,-1,11630.1,25.6895
5850,10001,-1,5231.19,47.8394
5851,10001,-1,9953.57,-75.5735
5852,10001,1,46672.6,-47.2724
5853,10001,-1,8498.59,-21.3543
5854,10001,-1,7310.81,89.5083
5855,10001,1,5354.96,-59.1639
5856,10001,-1,17329.1,42.8061
5857,10001,1,7534.21,-72.4644
5858,10001,1,36265.9,35.0262
5859,10001,-1,14520,7.14961
5860,10001,-1,11901.4,-95.3472
5861,10001,1,6275.86,96.2878
5862,10001,-1,8756.45,-35.1309
5863,10001,-1,13652.8,-41.855
5864,10001,1,7533.34,93.0629
5865,10001,1,9392.9,48.4247
5866,10001,-1,5216.19,-37.3365
5867,10001,-1,27463.4,-91.4162
5868,10001,1,22815.5,69.9329
5869,10001,1,8601.66,-35.6474
5870,10001,-1,72493.8,-83.8226
5871,10001,1,15242.4,-73.1424
5872,10001,-1,30176,8.64344
5873,10001,-1,6468.65,10.8465
5874,10001,1,17030.6,-25.2028
5875,10001,1,31010.5,63.4879
5876,10001,1,14020.2,26.1371
5877,10001,1,6614.71,-99.8121
5878,10001,-1,8045.37,37.0462
5879,10001,1,22481.1,-37.651
5880,10001,1,8580.38,-26.3465
5881,10001,-1,77363.7,-31.6951
5882,10001,-1,6128.29,96.512
5883,10001,1,14483.2,-64.206
5884,10001,1,8012.97,99.8779
5885,10001,-1,6619.45,63.0486
5886,10001,1,8386.67,49.1832
5887,10001,1,14754.5,-14.0119
5888,10001,1,7401.4,-26.3445
5889,10001,-1,6326.57,-30.5261
5890,10001,1,97053.6,23.8675
5891,10001,1,5053.92,65.6599
5892,10001,1,5658.08,-50.2665
5893,10001,-1,7897.1,-33.6762
5894,10001,1,30760.5,-4.00257
5895,10001,1,25468.6,-17.4282
5896,10001,1,7556.07,-44.3979
5897,10001,1,9244.07,46.5336
5898,10001,-1,18421.9,42.6868
5899,10001,1,24418.6,-68.2578
5900,10001,1,15087.4,51.4721
5901,10001,-1,5847.85,82.4809
5902,10001,1,6759.51,-42.0354
5903,10001,-1,9325.33,68.8151
5904,10001,1,6311.86,-91.1354
5905,10001,1,8752.93,53.916
5906,10001,1,6208.97,6.75694
5907,10001,1,12770.3,11.1057
5908,10001,1,11409.1,-5.59545
5909,10001,1,13030.9,97.3273
5910,10001,1,6348.3,-1.76897
5911,10001,-1,7044.65,41.5571
5912,10001,1,15300.3,-35.8816
5913,10001,1,20510.7,94.341
5914,10001,-1,20894.6,9.58377
5915,10001,-1,60156.2,-13.1294
5916,10001,1,6845.61,-91.9122
5917,10001,1,9543.23,-75.1427
5918,10001,1,78345.5,-41.8886
5919,10001,1,13462.2,77.2731
5920,10001,1,10740,35.8743
5921,10001,1,10298.9,-93.1636
5922,10001,1,8860.07,-15.4865
5923,10001,1,20412,-86.674
5924,10001,1,15511.5,86.0726
5925,10001,1,62892.3,9.86144
5926,10001,1,5151.08,37.775
5927,10001,-1,8011.05,-92.8186
5928,10001,1,5894.26,22.3244
5929,10001,-1,10933,-42.2421
5930,10001,-1,9587.06,-7.3107
5931,10001,1,21945.7,-4.61424
5932,10001,1,169024,-46.7655
5933,10001,1,22510.9,-12.1376
5934,10001,1,42798.5,62.4746
5935,10001,1,6506.61,28.6616
5936,10001,1,18175.5,19.6965
5937,10001,1,5092.66,-30.9267
5938,10001,1,21220.1,5.8008
5939,10001,-1,8645.54,-60.3298
5940,10001,1,35464.9,9.4592
5941,10001,1,5496.68,-73.6477
5942,10001,1,92288.8,57.0805
5943,10001,-1,13524.1,99.3784
5944,10001,-1,13307.6,69.1497
5945,10001,1,9015.61,15.474
5946,10001,-1,22009.2,60.7664
5947,10001,-1,7272.81,9.09629
5948,10001,1,71823.8,-15.4487
5949,10001,-1,7936.33,81.4017
5950,10001,1,10950.7,83.7717
5951,10001,1,18834.5,17.7079
5952,10001,-1,5666.79,-96.3232
5953,10001,1,34039.2,-51.0148
5954,10001,1,21506.4,-2.95645
5955,10001,1,5902.7,-0.374137
5956,10001,-1,28693.6,94.658
5957,10001,-1,130353,-66.5772
5958,10001,1,9712.36,-99.6615
5959,10001,-1,15661.2,-83.8289
5960,10001,1,14475.8,-18.0303
5961,10001,1,66254,6.60832
5962,10001,-1,21959.8,-63.3482
5963,10001,-1,5741.54,-7.25822
5964,10001,-1,75890.6,-96.2278
5965,10001,1,7537.43,-66.1082
5966,10001,1,33956.8,-28.8529
5967,10001,-1,18956.6,-32.2761
5968,10001,-1,53005.3,-80.1304
5969,10001,1,51829.6,-22.1378
5970,10001,-1,27171.5,76.4864
5971,10001,1,8737.39,79.8738
5972,10001,-1,8731.27,25.5919
5973,10001,1,27302.2,30.5453
5974,10001,-1,31379.8,-20.3527
5975,10001,-1,14028.9,52.8889
5976,10001,1,22869.5,50.8595
5977,10001,1,16231.9,-96.022
5978,10001,1,9944.04,91.7684
5979,10001,-1,24481.3,-94.1316
5980,10001,-1,27335,29.2524
5981,10001,1,8528.51,71.2327
5982,10001,-1,6979.94,59.9471
5983,10001,-1,9526.94,-7.36838
5984,10001,1,17144.2,67.6044
5985,10001,-1,15014.2,-68.856
5986,10001,1,412566,-92.5172
5987,10001,-1,8614.25,1.26921
5988,10001,1,21410.5,-29.565
5989,10001,1,7021.28,46.1993
5990,10001,1,9669.83,71.9226
5991,10001,1,17154.7,-28.7375
5992,10001,-1,6927.74,-14.819
5993,10001,-1,7072.02,-10.4553
5994,10001,-1,5335,9.73826
5995,10001,-1,9194.62,25.7612
5996,10001,1,6424.85,12.982
5997,10001,-1,11253.6,19.2753
5998,10001,1,24544.6,73.7613
5999,10001,1,6250.86,-36.3172
